country_name,party_id,farright,v2paanteli,v2papeople,v2paopresp,v2paplur,v2paminor,v2paviol,v2paimmig,v2palgbt,v2paculsup,v2parelig,v2pagender,v2pawomlab,v2pariglef,v2pawelf,v2paclient
Slovenia,472,1,1.46,0.021,-0.63,0.435,-0.735,-0.177,-2.253,-1.669,-2.454,-0.162,-0.126,0.214,1.443,0.939,0.432
Slovenia,472,1,2.212,0.374,-1.32,0.435,-0.735,0.138,-2.281,-1.669,-2.454,-0.412,-0.126,0.214,1.915,-0.274,0.907
Slovenia,472,1,2.397,0.683,-1.32,0.174,-0.976,0.138,-2.26,-1.669,-2.454,-0.412,0.261,0.342,1.915,-0.587,1.874
Slovenia,472,1,2.397,0.68,-1.32,0.441,-0.976,0.124,-2.26,-1.971,-2.499,-0.209,0.261,0.342,1.915,-0.587,2.665
Slovenia,472,1,2.631,0.675,-1.344,0.175,-0.739,0.124,-2.795,-1.971,-2.499,-0.208,0.261,0.342,2.461,-0.587,2.665
Slovenia,472,1,3.288,0.66,-1.315,0.467,-0.97,-0.173,-4.531,-2.588,-2.499,-0.193,0.747,0.342,2.829,-0.587,2.665
Slovenia,472,1,3.3,0.66,-1.335,0.467,-0.966,-0.17,-4.531,-1.977,-2.499,-0.395,0.284,0.342,2.829,-0.587,2.665
Slovenia,474,0,-0.542,-2.068,1.482,1.638,2.219,0.823,1.66,1.365,1.363,1.808,1.926,1.79,-0.158,0.403,0.646
Slovenia,761,0,0.877,-0.602,0.985,1.641,0.161,0.756,-1.217,0.184,-1.558,0.802,0.754,0.389,-0.302,1.767,-0.81
Slovenia,764,0,0.822,-0.502,0.973,1.646,0.272,0.241,-1.647,-0.754,-2.464,-1.41,-0.142,-0.321,1.199,1.943,-0.113
Slovenia,764,0,1.028,-0.502,0.653,0.783,0.065,0.258,-1.62,-0.983,-2.464,-1.407,-0.142,0.265,1.199,1.937,0.385
Slovenia,764,0,0.817,-0.502,0.555,1.626,0.073,0.173,-1.62,-0.979,-2.464,-1.411,-0.114,0.265,1.199,1.202,0.9
Slovenia,764,0,0.438,-0.502,0.902,0.465,0.047,0.173,-1.62,-0.979,-2.464,-1.411,0.254,0.265,1.199,1.3,0.9
Slovenia,764,0,0.438,-0.512,0.742,0.905,0.068,0.152,-1.632,-0.991,-2.501,-1.197,0.254,0.265,1.199,1.3,1.382
Slovenia,764,0,0.832,-0.504,0.906,0.905,0.047,0.152,-1.625,-0.991,-2.482,-1.186,0.254,0.265,1.199,1.3,1.382
Slovenia,764,0,1.014,-0.504,1.029,0.443,0.047,0.166,-2.059,-0.991,-2.482,-1.191,0.295,0.265,1.437,1.3,1.382
Slovenia,975,0,-0.9,-2.564,2.135,0.807,1.131,1.543,0.488,1.363,0.585,1.789,0.849,1.068,-0.924,1.088,-0.423
Slovenia,975,0,-0.9,-2.565,2.147,1.661,1.172,1.543,0.969,1.363,0.821,1.789,1.191,1.031,-0.695,1.088,-0.253
Slovenia,975,0,-1.176,-2.565,1.728,1.661,1.155,1.535,0.96,1.363,0.821,1.789,1.668,1.031,-0.479,1.088,0.297
Slovenia,975,0,-1.176,-2.079,2.165,0.883,1.155,1.535,0.474,1.363,0.821,1.789,1.668,1.031,-0.479,1.088,0.785
Slovenia,975,0,-1.176,-2.568,1.911,1.675,1.144,1.535,0.976,1.363,0.821,1.836,1.658,1.031,-0.135,1.088,0.785
Slovenia,975,0,-1.176,-2.568,1.911,1.634,1.139,1.535,0.488,1.363,0.821,1.836,1.896,1.031,0.112,0.175,0.737
Slovenia,1037,0,-0.522,-1.67,1.785,0.449,0.819,0.244,0.953,0.607,0.089,1.808,0.946,1.417,-1.261,2.205,-0.274
Slovenia,1403,0,-0.607,-1.709,2.148,0.456,0.811,0.755,0.515,1.698,0.772,1.807,1.585,1.806,-2.218,2.132,0.301
Slovenia,1403,0,-0.607,-1.665,2.118,0.9,1.605,1.563,0.511,1.698,1.094,1.807,1.904,1.806,-1.86,2.132,0.761
Slovenia,1403,0,-0.625,-1.538,2.118,1.655,1.605,1.735,1.447,1.698,1.389,1.807,2.521,1.806,-1.86,2.132,0.761
Slovenia,1403,0,-0.234,-1.689,2.118,1.655,2.204,1.568,1.447,1.698,1.389,1.807,2.521,1.806,-1.563,2.132,1.252
Slovenia,1403,0,-0.27,-1.526,1.914,1.636,1.594,1.541,0.972,1.698,1.389,1.807,2.521,1.806,-1.563,2.132,1.252
Slovenia,1403,0,0.179,-0.804,1.838,0.893,2.249,1.756,1.423,2.361,1.389,1.807,2.521,1.806,-1.563,2.132,1.252
Slovenia,1403,0,0.184,-0.687,1.686,0.871,1.601,1.548,1.436,2.361,1.389,1.807,2.521,1.806,-1.252,2.132,1.834
Slovenia,1403,0,-0.211,-1.513,1.686,1.678,1.601,1.567,1.752,1.946,1.389,1.807,2.521,1.806,-1.252,1.293,1.834
Slovenia,1403,0,-0.223,-1.513,1.011,1.678,1.628,1.715,1.752,1.946,1.389,1.807,2.521,1.806,-1.252,1.293,1.834
Slovenia,1479,0,0.177,-1.893,2.718,1.685,1.624,1.537,0.833,0.494,0.161,1.852,1.092,1.062,-0.679,1.778,-0.944
Slovenia,1494,0,0.183,-1.73,2.122,1.657,2.379,0.923,1.663,1.349,1.335,1.835,0.862,0.201,-1.25,2.161,-1.138
Slovenia,1618,0,0.401,-0.655,2.158,1.808,0.22,0.42,-1.789,-2.568,-1.008,-1.652,0.522,0.388,0.916,1.033,-0.678
Slovenia,1618,0,-0.166,-0.489,2.214,1.805,0.219,1.269,-1.779,-2.568,-1.008,-1.624,0.522,0.279,0.916,0.993,0.3
Slovenia,1618,0,-0.166,-0.492,1.72,0.779,-0.052,1.326,-1.313,-2.568,-1.008,-1.3,0.746,0.279,0.916,0.993,0.3
Slovenia,1618,0,1.075,-0.373,0.851,0.779,-0.052,0.767,-1.202,-2.568,-1.008,-1.41,0.746,0.279,1.55,0.129,0.3
Slovenia,1618,0,0.667,-0.373,1.009,0.779,-0.034,0.657,-1.662,-2.001,-1.008,-1.398,0.746,0.279,1.55,0.242,0.113
Slovenia,1618,0,1.054,-0.461,0.919,0.871,-0.059,0.751,-2.39,-1.992,-1.009,-1.389,1.544,1.125,2.054,0.231,0.578
Slovenia,1618,0,1.08,0.014,0.15,0.877,-0.047,0.747,-1.938,-2.557,-1.009,-1.385,1.283,1.125,2.054,0.231,0.578
Slovenia,1773,0,-0.258,-0.904,1.128,1.626,0.724,0.646,0.976,1.182,0.769,1.856,1.827,1.756,-1.062,1.338,1.669
Slovenia,3098,0,-0.536,-2.077,1.843,1.662,1.587,0.796,0.488,1.274,-1.243,0.825,1.79,1.81,-0.044,0.814,1.243
Slovenia,3098,0,-0.921,-2.047,1.843,1.631,1.145,0.796,0.485,1.274,-1.243,0.821,1.79,1.06,-0.044,0.774,1.846
Slovenia,3114,0,-0.898,-1.663,0.4,1.669,1.604,0.8,0.477,1.39,0.58,1.822,4.52,1.775,0.007,1.325,1.735
Slovenia,4714,0,3.029,-0.143,0.242,1.659,2.518,-0.201,2.736,3.744,2.307,1.793,2.889,1.793,-3.621,2.437,0.546
Slovenia,6131,0,3.022,-0.1,1.04,1.672,2.52,0.238,2.022,3.737,0.113,1.841,2.197,1.759,-1.486,1.465,0.544
Slovenia,6132,0,0.424,-0.459,1.137,1.643,1.137,1.512,-0.152,0.438,0.113,0.326,1.574,1.065,-0.8,0.691,1.166
Spain,139,0,-1.439,-0.856,0.852,2.105,1.342,2.21,-0.849,0.239,-2.57,0.151,-0.028,-0.652,1.189,0.813,-0.975
Spain,139,0,-1.439,-0.856,0.852,2.105,1.342,2.21,-0.849,-0.287,-2.57,0.151,0.357,-0.652,1.189,0.813,-0.975
Spain,247,0,1.007,-0.777,1.662,2.089,1.221,2.269,1.673,1.531,2.332,1.969,-0.015,1.058,-2.921,2.355,-2.611
Spain,247,0,1.007,-0.777,1.289,2.089,1.221,2.269,1.673,1.531,2.332,1.969,0.381,1.058,-2.921,2.355,-2.611
Spain,247,0,1.007,-0.777,1.496,2.089,1.221,2.269,1.987,2.045,2.332,1.969,0.382,1.058,-2.921,2.355,-2.611
Spain,247,0,0.85,-0.777,0.744,2.089,1.221,2.269,1.987,2.829,2.332,1.969,0.763,1.058,-2.921,2.355,-2.611
Spain,247,0,0.692,-0.777,0.745,2.089,1.221,2.269,2.487,2.829,2.332,1.969,1.183,1.058,-2.48,3.236,-2.611
Spain,247,0,0.692,-0.777,0.851,2.089,1.221,2.269,2.487,2.829,2.332,1.969,1.506,1.058,-2.48,3.236,-2.611
Spain,247,0,1.208,-0.497,0.851,2.089,1.221,2.269,2.487,2.829,2.332,1.969,1.506,1.058,-2.814,3.236,-2.611
Spain,247,0,1.351,-0.389,0.714,1.163,1.221,2.269,2.918,2.829,2.332,1.969,1.994,2.27,-2.814,3.236,-2.611
Spain,247,0,1.351,-0.097,0.714,1.163,1.221,2.269,2.918,2.829,2.332,1.969,2.524,2.27,-2.814,3.236,-2.611
Spain,247,0,0.981,-0.097,0.865,2.132,1.221,2.269,2.918,2.829,2.332,1.969,2.524,2.27,-2.814,3.236,-2.611
Spain,441,0,-2.084,-2.144,1.467,2.134,1.101,2.226,-1.01,-0.785,-1.32,0.071,-0.671,-1.445,1.92,0.621,-1.212
Spain,441,0,-2.084,-1.996,0.408,2.134,1.101,2.226,-1.01,-0.524,-1.798,0.071,-0.165,-1.445,1.677,0.79,-1.212
Spain,441,0,-2.084,-1.527,0.563,2.134,1.101,2.226,-1.354,-0.807,-1.319,0.071,-0.165,-1.164,1.422,0.79,-1.212
Spain,441,0,-2.084,-1.719,1.66,2.134,1.101,2.226,-1.851,-1.016,-1.955,0.071,0.265,-1.164,1.681,1.033,-1.212
Spain,441,0,-2.576,-1.427,1.382,2.134,1.101,2.226,-1.539,-0.798,-1.36,0.071,0.657,-1.164,1.681,1.033,-1.212
Spain,441,0,-2.576,-1.724,1.269,2.134,1.101,2.226,-1.036,-0.798,-1.36,0.071,0.973,-1.164,1.681,1.033,-1.212
Spain,441,0,-2.576,-2.002,1.269,2.134,1.101,2.226,-1.036,-0.566,-1.36,0.071,1.785,-1.164,1.669,1.006,-1.212
Spain,441,0,-2.576,-1.72,0.748,2.134,1.101,2.226,-1.315,0.32,-1.36,0.071,1.785,-0.046,1.658,1.006,-1.212
Spain,441,0,-2.576,-1.72,0.584,2.134,1.101,2.226,-1.315,0.596,-1.36,0.071,1.785,-0.046,1.658,1.006,-1.212
Spain,441,0,-2.576,-1.72,0.382,2.134,1.101,2.226,-1.315,0.596,-0.092,0.071,2.219,-0.046,1.658,1.006,-1.212
Spain,848,0,0.316,-0.184,-0.429,2.084,1.661,1.138,1.919,1.994,-2.592,1.965,0.785,0.357,-1.373,2.239,-1.682
Spain,848,0,0.316,-0.184,-0.336,2.084,1.661,1.138,1.919,1.994,-2.592,1.965,1.098,0.357,-1.373,2.239,-1.682
Spain,848,0,0.316,-0.008,-0.336,1.365,1.661,1.138,1.897,2.015,-2.592,1.965,1.507,0.357,-1.373,2.239,-1.682
Spain,848,0,0.944,0.333,-1.267,0.226,-0.046,0.968,1.897,2.015,-2.592,1.121,2.002,0.779,-1.166,2.239,-1.682
Spain,848,0,1.102,0.333,-1.267,0.226,-0.046,0.968,1.897,2.015,-2.592,1.121,2.523,0.779,-1.166,2.239,-1.682
Spain,848,0,1.011,0.333,-1.267,0.226,-0.046,0.838,1.897,2.015,-2.592,1.121,2.523,0.779,-1.166,2.239,-1.682
Spain,1248,0,-2.11,-2.168,1.878,2.076,1.002,2.26,0.263,-0.019,-0.17,0.404,-0.951,-0.648,0.233,1.231,-2.589
Spain,1338,0,-0.771,-0.943,1.937,2.101,1.499,2.242,0.592,1.528,1.747,1.959,-0.029,0.781,-0.923,2.213,-1.681
Spain,1338,0,-0.771,-0.943,1.652,2.101,1.499,2.242,0.592,1.528,1.747,1.959,0.656,0.781,-0.923,2.213,-1.681
Spain,1338,0,-0.653,-0.943,0.758,2.101,1.499,2.242,0.925,2.034,1.747,1.959,1.055,0.781,-0.923,2.213,-1.681
Spain,1338,0,-0.653,-0.943,1.905,2.101,1.499,2.242,1.443,2.785,1.747,1.959,1.301,0.781,-0.923,2.213,-1.189
Spain,1338,0,-0.653,-0.818,1.07,2.101,1.499,2.242,2.052,2.785,1.747,1.959,1.953,1.334,-0.923,2.213,-1.189
Spain,1338,0,-0.653,-0.981,1.891,2.101,1.499,2.242,2.052,2.785,1.747,1.959,3.335,1.334,-0.923,2.213,-1.189
Spain,1338,0,-0.653,-0.981,0.857,2.101,1.499,2.242,1.139,2.785,1.747,1.959,3.335,1.334,-0.923,2.213,-1.189
Spain,1338,0,-0.471,-0.514,0.375,2.101,1.499,2.242,1.657,2.785,1.747,1.959,3.335,1.334,-1.149,2.213,-1.661
Spain,1338,0,-0.471,-0.514,-0.042,2.101,1.499,2.242,1.657,2.785,1.747,1.959,3.335,1.334,-0.924,2.213,-1.694
Spain,1338,0,-0.65,-0.514,-0.368,2.101,1.499,2.242,1.657,2.785,1.747,1.959,3.335,1.334,-1.162,2.213,-1.694
Spain,3203,0,3.815,3.171,-2.015,0.856,0.959,1.148,3.564,3.572,1.919,1.945,3.698,2.745,-2.856,3.238,-2.593
Spain,3203,0,2.723,2.527,-2.015,0.856,0.959,1.148,3.564,3.572,1.919,1.945,3.698,2.745,-2.856,3.238,-2.593
Spain,3203,0,1.453,1.968,-1.283,1.443,1.22,1.148,3.564,3.572,1.919,1.945,3.698,2.745,-2.517,3.238,-2.593
Spain,3217,0,-0.418,-0.791,1.081,2.118,1.079,2.28,-0.12,1.736,0.457,1.984,1.995,0.868,0.596,1.091,-2.584
Spain,3217,0,-0.664,-0.791,0.37,2.118,1.079,2.28,-0.12,2.026,0.457,1.984,2.411,1.292,0.596,1.091,-2.584
Spain,3217,0,-1.097,-0.88,-0.14,2.118,1.079,2.28,-0.12,2.026,0.457,1.984,2.411,0.823,0.929,1.091,-2.584
Spain,3218,1,1.411,0.549,-2.917,0.481,-0.934,0.166,-4.211,-1.457,-3.346,-0.863,0.513,-2.437,4.174,0.072,-1.993
Spain,4019,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,7656,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,7656,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,8031,0,2.262,2.529,-1.093,0.611,0.578,1.486,2.643,3.597,0.94,1.927,3.734,2.217,-2.541,3.232,-2.602
Spain,8031,0,1.849,2.054,-1.093,0.611,0.578,1.486,2.643,3.597,0.94,1.927,3.734,2.217,-2.541,3.232,-2.602
Spain,8031,0,1.721,2.054,-0.797,0.611,0.743,1.486,2.643,3.597,0.94,1.927,3.734,2.217,-2.541,3.232,-2.602
Spain,8032,0,0.851,0.816,-1.029,1.417,1.679,1.756,2.637,3.575,0.305,1.973,3.348,2.214,-1.925,2.719,-2.538
Spain,8032,0,0.851,0.7,-0.681,1.417,1.679,1.756,2.637,3.575,0.305,1.973,3.348,2.214,-1.925,2.719,-2.538
Sweden,199,0,-1.856,-0.949,2.201,1.804,1.787,1.742,0.612,1.113,2.174,1.76,2.944,1.917,0.495,1.532,-2.246
Sweden,199,0,-1.856,-0.949,2.201,1.804,1.787,1.742,0.612,1.129,2.174,1.76,2.944,1.917,0.495,1.532,-2.246
Sweden,199,0,-1.856,-0.949,2.201,1.804,1.787,1.742,0.612,1.129,2.174,1.76,2.944,1.917,0.518,1.532,-2.246
Sweden,199,0,-1.856,-0.949,2.201,1.804,1.787,1.742,0.612,1.129,2.174,1.76,3.87,1.917,0.796,1.532,-2.246
Sweden,199,0,-1.856,-0.902,2.201,1.804,1.787,1.742,0.612,1.129,2.174,1.76,3.87,2.693,0.796,1.532,-2.246
Sweden,199,0,-1.856,-0.902,2.201,1.804,1.851,1.742,0.612,1.717,2.157,1.76,3.87,2.693,0.796,1.532,-2.246
Sweden,199,0,-1.856,-0.902,2.201,1.804,1.851,1.742,1.133,1.717,2.157,1.76,3.87,2.693,0.796,1.532,-2.246
Sweden,199,0,-1.856,-0.902,2.201,1.804,1.851,1.742,1.133,1.717,2.157,1.76,3.87,2.693,0.796,1.532,-2.246
Sweden,343,1,3.599,2.65,2.184,1.019,1.793,1.754,-2.108,-0.238,0.371,1.685,-0.572,-0.677,2.55,0.503,-2.255
Sweden,409,1,1.889,2.655,2.154,1.018,0.839,1.774,-2.119,-0.213,-1.005,1.79,1.376,0.401,1.513,1.729,-2.235
Sweden,409,1,1.889,2.655,2.154,1.018,0.839,1.774,-2.119,-0.213,-1.005,1.79,1.376,0.401,1.513,1.729,-2.235
Sweden,409,1,1.889,2.655,2.154,1.018,0.839,1.774,-2.119,-0.213,-1.005,1.79,1.376,0.401,1.513,1.729,-2.235
Sweden,456,0,-0.242,-0.79,2.179,1.794,1.825,1.734,3.922,3.138,2.127,1.023,3.796,2.711,-0.213,1.738,-2.195
Sweden,456,0,-0.242,-0.79,2.179,1.794,1.825,1.734,3.922,3.141,2.127,1.023,3.796,2.711,-0.213,1.738,-2.195
Sweden,456,0,-0.511,-0.79,2.179,1.794,1.825,1.734,3.922,3.141,2.127,1.023,3.796,2.711,-0.371,1.738,-2.195
Sweden,456,0,-0.511,-0.79,2.179,1.794,1.825,1.734,3.922,3.141,2.127,1.023,3.796,2.711,-0.371,1.738,-2.195
Sweden,456,0,-0.511,-0.79,2.179,1.794,1.825,1.734,3.922,3.141,2.127,1.023,3.796,2.711,-0.371,1.738,-2.195
Sweden,456,0,-0.511,-0.79,2.179,1.794,1.806,1.734,3.922,3.111,2.154,1.023,3.796,2.711,-0.371,1.738,-2.195
Sweden,456,0,-0.511,-0.79,2.179,1.794,1.806,1.734,3.953,3.111,2.154,1.023,3.796,2.711,-0.371,1.738,-2.195
Sweden,456,0,-0.511,-0.79,2.179,1.794,1.806,1.734,2.81,3.111,2.154,1.023,3.796,2.711,-0.371,1.738,-2.195
Sweden,487,0,-0.338,-0.08,2.201,1.817,1.833,1.744,0.586,1.731,1.744,1.748,2.82,2.697,-1.01,1.746,-1.324
Sweden,487,0,-0.59,-0.08,2.201,1.817,1.833,1.744,0.586,1.74,1.744,1.748,3.862,2.697,-1.01,1.746,-1.324
Sweden,487,0,-0.59,-0.08,2.201,1.817,1.833,1.744,0.586,1.74,1.744,1.748,3.862,2.697,-0.996,1.746,-1.324
Sweden,487,0,-0.59,-0.08,2.201,1.817,1.833,1.744,0.586,1.74,1.744,1.748,3.862,2.697,-0.996,1.746,-1.324
Sweden,487,0,-0.59,-0.08,2.201,1.817,1.833,1.744,0.586,1.74,1.744,1.748,3.862,2.697,-0.996,1.746,-1.324
Sweden,487,0,-0.59,-0.08,2.201,1.817,1.848,1.744,0.586,1.749,1.724,1.748,3.862,2.697,-0.996,1.746,-1.324
Sweden,487,0,-0.59,-0.08,2.201,1.817,1.848,1.744,0.586,1.749,1.724,1.748,3.862,2.697,-0.996,1.746,-1.324
Sweden,487,0,-0.614,-0.08,2.201,1.817,1.848,1.744,0.586,1.749,1.724,1.748,3.862,2.697,-0.996,1.746,-1.324
Sweden,651,0,-1.846,-0.628,2.195,1.776,1.824,1.75,1.12,0.091,2.163,0.511,1.995,0.202,1.523,1.506,-2.207
Sweden,651,0,-1.853,-0.576,2.214,1.799,1.784,1.735,1.085,0.08,2.141,0.607,2.357,0.211,1.505,1.504,-2.205
Sweden,651,0,-1.564,-0.576,2.214,1.799,1.784,1.735,1.085,0.08,2.141,0.607,2.357,0.211,1.505,1.504,-2.205
Sweden,651,0,-1.564,-0.591,2.214,1.799,1.784,1.735,1.085,0.08,2.141,1.741,2.952,0.616,1.505,1.504,-2.205
Sweden,651,0,-1.564,-0.591,2.214,1.799,1.817,1.735,1.085,0.09,2.142,1.741,2.952,0.616,1.761,1.504,-2.205
Sweden,651,0,-1.543,-0.603,2.157,1.813,0.827,1.752,0.094,0.536,2.122,1.782,3.825,0.579,1.778,1.469,-2.251
Sweden,690,0,-1.895,-1.614,2.197,1.78,1.796,1.747,0.594,0.38,2.14,1.746,1.731,1.31,2.613,1.514,-2.231
Sweden,690,0,-1.895,-1.614,2.197,1.78,1.796,1.747,0.594,0.37,2.14,1.746,1.731,1.31,2.613,1.514,-2.231
Sweden,690,0,-1.895,-1.614,2.197,1.78,1.796,1.747,0.594,0.37,2.14,1.746,1.731,1.31,2.6,1.514,-2.231
Sweden,690,0,-1.895,-1.614,2.197,1.78,1.796,1.747,0.594,0.37,2.14,1.746,2.034,1.31,2.6,1.514,-2.231
Sweden,690,0,-1.895,-0.941,2.197,1.78,1.796,1.747,1.124,0.37,2.14,1.746,2.389,1.762,2.277,1.514,-2.231
Sweden,690,0,-1.895,-0.941,2.197,1.78,1.834,1.747,1.124,0.828,2.119,1.746,2.389,1.762,2.277,1.514,-2.231
Sweden,690,0,-1.895,-0.941,2.197,1.78,1.834,1.747,1.124,0.828,2.119,1.746,2.389,1.762,2.277,1.514,-2.231
Sweden,690,0,-1.895,-1.616,2.197,1.78,1.834,1.747,0.083,0.828,2.119,1.746,2.389,1.762,2.277,1.514,-2.231
Sweden,830,0,0.473,1.033,2.21,1.823,1.785,1.733,3.297,3.137,1.751,1.72,3.82,2.718,-1.89,2.496,-2.21
Sweden,830,0,0.473,1.033,2.21,1.823,1.785,1.733,3.297,3.137,1.751,1.72,3.82,2.718,-1.886,2.496,-2.21
Sweden,830,0,0.473,1.033,2.21,1.823,1.785,1.733,3.236,3.137,1.751,1.72,3.82,2.718,-1.886,2.496,-2.21
Sweden,830,0,0.473,1.033,2.21,1.823,1.785,1.733,3.236,3.137,1.751,1.756,3.82,2.718,-1.886,2.496,-2.21
Sweden,830,0,0.473,1.033,2.21,1.823,1.822,1.733,3.236,3.159,1.751,1.739,3.82,2.718,-1.886,2.496,-2.21
Sweden,830,0,0.473,1.033,2.21,1.823,1.822,1.733,3.221,3.159,1.751,1.739,3.82,2.718,-1.886,2.496,-2.21
Sweden,830,0,0.473,1.033,2.21,1.784,1.821,1.765,3.221,3.159,1.751,1.739,3.82,2.718,-1.886,2.496,-2.21
Sweden,1274,0,-1.858,-1.352,2.228,1.808,1.801,1.777,0.658,1.746,2.113,1.75,2.941,1.891,0.799,1.486,-2.211
Sweden,1274,0,-1.858,-1.352,2.228,1.808,1.801,1.777,0.172,1.752,2.113,1.75,2.941,1.891,1.169,1.486,-2.211
Sweden,1274,0,-1.835,-1.407,2.153,1.786,1.792,1.783,0.178,1.731,2.086,1.778,3.823,1.912,1.17,1.504,-2.181
Sweden,1274,0,-1.835,-1.393,2.153,1.786,1.792,1.783,0.178,1.731,2.086,1.778,3.862,2.745,1.17,1.504,-2.181
Sweden,1274,0,-1.835,-1.393,2.153,1.786,1.831,1.783,0.178,1.763,2.128,1.778,3.862,2.745,1.17,1.504,-2.181
Sweden,1274,0,-1.835,-1.393,2.153,1.786,1.831,1.783,0.178,1.763,2.128,1.778,3.862,2.745,1.17,1.504,-2.181
Sweden,1274,0,-1.835,-1.393,2.153,1.786,1.831,1.783,0.178,1.763,2.128,1.778,3.862,2.745,1.17,1.504,-2.181
Switzerland,29,0,0.417,0.711,1.86,1.65,0.126,1.71,3.573,0.22,2.88,1.599,0.783,2.684,-2.36,1.938,-2.081
Switzerland,29,0,0.417,0.711,1.86,1.65,0.126,1.71,3.573,0.22,2.88,1.599,0.783,2.684,-2.36,1.938,-2.081
Switzerland,29,0,0.417,0.711,1.86,1.65,0.126,1.71,3.573,0.22,2.88,1.599,0.783,2.684,-2.36,1.938,-2.081
Switzerland,29,0,0.417,0.711,1.86,1.65,0.126,1.71,3.573,0.22,2.88,1.599,1.848,2.684,-2.36,1.938,-2.081
Switzerland,29,0,0.417,0.711,1.86,1.65,0.126,1.71,3.573,0.22,2.88,1.599,1.848,2.684,-2.36,1.938,-2.081
Switzerland,29,0,0.417,0.711,1.86,1.65,0.126,1.71,3.573,3.059,2.88,1.599,1.848,2.684,-2.36,1.938,-2.081
Switzerland,29,0,0.417,0.711,1.86,1.65,0.126,1.71,3.573,3.059,2.88,1.599,3.522,2.684,-2.36,1.938,-2.081
Switzerland,29,0,0.417,0.711,1.86,1.65,0.126,1.71,3.573,3.059,2.88,1.599,3.522,2.684,-2.36,1.938,-2.081
Switzerland,308,1,1.949,2.65,1.041,1.691,-2.981,1.725,-2.573,0.241,-1.199,1.563,-2.306,-3.436,2.152,-2.942,-2.045
Switzerland,308,1,2.3,2.65,1.041,1.691,-2.981,1.725,-2.573,0.241,-2.93,1.563,-2.306,-3.436,2.152,-2.942,-2.045
Switzerland,308,1,2.3,2.65,1.041,1.691,-2.981,1.725,-2.573,0.241,-2.93,1.563,-2.306,-3.436,3.311,-2.942,-2.045
Switzerland,308,1,2.3,2.65,1.041,1.691,-2.981,1.725,-2.573,0.241,-2.93,1.563,-2.306,-3.436,3.311,-2.942,-2.045
Switzerland,308,1,3.014,2.65,1.041,1.691,-2.981,1.725,-2.573,0.241,-2.93,1.563,-0.609,-3.436,3.311,-2.942,-2.045
Switzerland,308,1,3.014,2.65,1.041,1.691,-2.981,1.725,-2.573,-2.604,-2.93,1.563,-0.609,-3.436,3.311,-2.942,-2.045
Switzerland,308,1,2.307,2.65,1.041,1.691,-2.981,1.725,-2.573,-2.604,-2.93,1.563,-0.609,-3.436,3.311,-2.942,-2.045
Switzerland,308,1,2.307,2.65,1.041,1.691,-2.981,1.725,-2.573,-2.604,-2.93,1.563,-0.609,-3.436,3.311,-2.942,-2.045
Switzerland,360,0,-2.393,-1.421,1.895,1.661,-0.483,1.656,1.341,0.205,0.062,1.573,-2.315,-1.973,2.355,-2.342,-2.038
Switzerland,360,0,-2.393,-1.421,1.895,1.661,-0.483,1.656,1.341,0.205,0.062,1.573,-2.315,-1.973,2.355,-2.342,-2.038
Switzerland,360,0,-2.393,-1.421,1.895,1.661,-0.483,1.656,1.341,0.205,0.062,1.573,-2.315,-1.055,2.355,-2.342,-2.038
Switzerland,360,0,-2.393,-1.421,1.895,1.661,-0.483,1.656,1.341,0.205,0.062,1.573,0.724,-1.055,2.355,-2.342,-2.038
Switzerland,360,0,-2.393,-1.421,1.895,1.661,-0.483,1.656,1.341,0.205,0.062,1.573,0.724,-1.055,2.355,-2.342,-2.038
Switzerland,360,0,-2.393,-1.421,1.895,1.661,-0.483,1.656,1.341,0.205,0.062,1.573,0.724,-1.055,2.355,-2.342,-2.038
Switzerland,360,0,-2.393,-1.421,1.895,1.661,-0.483,1.656,1.341,1.62,0.062,1.573,0.724,-0.083,2.355,-2.342,-2.038
Switzerland,360,0,-2.393,-1.421,1.895,1.661,-0.483,1.656,1.341,1.62,0.062,1.573,0.724,-0.083,2.355,-2.342,-2.038
Switzerland,1006,0,0.102,-0.025,1.879,1.638,1.759,1.677,3.563,1.477,2.909,1.555,0.695,2.685,-2.363,0.954,-2.036
Switzerland,1006,0,-0.145,-0.025,1.879,1.638,1.759,1.677,3.563,1.477,2.909,1.555,0.695,2.685,-2.363,0.954,-2.036
Switzerland,1006,0,-0.145,-0.025,1.879,1.638,1.759,1.677,3.563,1.477,2.909,1.555,0.695,2.685,-2.363,0.954,-2.036
Switzerland,1006,0,-0.145,-0.025,1.879,1.638,1.759,1.677,3.563,1.477,2.909,1.555,0.695,2.685,-2.363,0.954,-2.036
Switzerland,1006,0,-0.145,-0.025,1.879,1.638,1.759,1.677,3.563,1.477,2.909,1.555,3.508,2.685,-2.363,0.954,-2.036
Switzerland,1006,0,-0.145,-0.025,1.879,1.638,1.759,1.677,3.563,3.153,2.909,1.555,3.508,2.685,-2.363,0.954,-2.036
Switzerland,1006,0,-0.145,-0.025,1.879,1.638,1.759,1.677,3.563,3.153,2.909,1.555,3.508,2.685,-2.363,0.954,-2.036
